,Wolf,Sheep,memory
12002,582,2069,46641152.0
12003,597,2031,46641152.0
12004,611,1979,46641152.0
12005,635,1900,46641152.0
12006,659,1794,46641152.0
12007,703,1643,46641152.0
12008,730,1543,46641152.0
12009,760,1424,46641152.0
12010,790,1270,46641152.0
12011,816,1147,46641152.0
12012,850,1039,46641152.0
12013,880,922,46641152.0
12014,902,787,46641152.0
12015,929,673,46641152.0
12016,961,578,46641152.0
12017,1005,496,46641152.0
12018,1051,431,46641152.0
12019,1096,400,46641152.0
12020,1128,351,46641152.0
12021,1172,303,46641152.0
12022,1201,278,46641152.0
12023,1240,256,46641152.0
12024,1278,233,46641152.0
12025,1314,207,46641152.0
12026,1346,193,46641152.0
12027,1388,167,46641152.0
12028,1415,156,46641152.0
12029,1456,145,46641152.0
12030,1473,119,46641152.0
12031,1470,112,46641152.0
12032,1498,101,46641152.0
12033,1529,99,46641152.0
12034,1538,95,46641152.0
12035,1547,82,46641152.0
12036,1544,80,46641152.0
12037,1546,75,46641152.0
12038,1520,69,46641152.0
12039,1477,68,46641152.0
12040,1436,65,46641152.0
12041,1442,65,46641152.0
12042,1437,59,46641152.0
12043,1431,59,46641152.0
12044,1395,56,46641152.0
12045,1373,54,46641152.0
12046,1367,54,46641152.0
12047,1357,56,46641152.0
12048,1327,55,46641152.0
12049,1303,55,46641152.0
12050,1277,54,46641152.0
12051,1257,49,46641152.0
12052,1214,49,46641152.0
12053,1168,51,46641152.0
12054,1125,50,46641152.0
12055,1070,47,46641152.0
12056,1058,46,46641152.0
12057,1015,52,46641152.0
12058,975,55,46641152.0
12059,949,60,46641152.0
12060,910,62,46641152.0
12061,888,57,46641152.0
12062,855,61,46641152.0
12063,830,58,46641152.0
12064,829,60,46641152.0
12065,798,59,46641152.0
12066,769,61,46641152.0
12067,739,61,46641152.0
12068,684,62,46641152.0
12069,651,66,46641152.0
12070,629,71,46641152.0
12071,600,72,46641152.0
12072,581,70,46641152.0
12073,564,73,46641152.0
12074,533,69,46641152.0
12075,525,72,46641152.0
12076,507,76,46641152.0
12077,507,77,46645248.0
12078,483,83,46645248.0
12079,439,89,46645248.0
12080,416,94,46645248.0
12081,379,98,46645248.0
12082,353,93,46645248.0
12083,321,90,46645248.0
12084,296,91,46645248.0
12085,266,96,46645248.0
12086,251,99,46645248.0
12087,232,102,46645248.0
12088,225,100,46645248.0
12089,222,101,46645248.0
12090,210,107,46645248.0
12091,199,104,46645248.0
12092,195,101,46649344.0
12093,181,108,46649344.0
12094,170,107,46649344.0
12095,163,107,46649344.0
12096,145,106,46649344.0
12097,146,104,46653440.0
12098,145,109,46653440.0
12099,139,107,46653440.0
12100,130,107,46657536.0
12101,130,118,46657536.0
12102,128,123,46657536.0
12103,132,126,46657536.0
12104,128,127,46657536.0
12105,119,131,46657536.0
12106,116,128,46657536.0
12107,113,123,46657536.0
12108,110,120,46657536.0
12109,113,124,46657536.0
12110,114,128,46657536.0
12111,116,133,46657536.0
12112,122,133,46657536.0
12113,114,129,46657536.0
12114,118,139,46657536.0
12115,121,144,46657536.0
12116,128,155,46657536.0
12117,124,162,46657536.0
12118,130,165,46657536.0
12119,128,170,46657536.0
12120,127,176,46657536.0
12121,124,175,46657536.0
12122,125,182,46657536.0
12123,126,187,46657536.0
12124,129,189,46657536.0
12125,124,200,46657536.0
12126,124,212,46657536.0
12127,126,222,46657536.0
12128,127,232,46657536.0
12129,127,231,46657536.0
12130,128,242,46657536.0
12131,126,241,46657536.0
12132,126,247,46657536.0
12133,118,260,46657536.0
12134,112,266,46657536.0
12135,112,274,46657536.0
12136,115,286,46657536.0
12137,119,294,46657536.0
12138,120,301,46657536.0
12139,115,302,46657536.0
12140,113,303,46657536.0
12141,107,306,46657536.0
12142,110,321,46657536.0
12143,115,332,46657536.0
12144,121,336,46657536.0
12145,119,352,46657536.0
12146,120,364,46657536.0
12147,124,376,46657536.0
12148,125,383,46657536.0
12149,126,392,46657536.0
12150,128,393,46657536.0
12151,129,394,46657536.0
12152,128,398,46657536.0
12153,132,405,46657536.0
12154,136,420,46657536.0
12155,137,422,46657536.0
12156,139,435,46657536.0
12157,141,441,46661632.0
12158,146,444,46661632.0
12159,154,445,46661632.0
12160,162,459,46661632.0
12161,167,466,46661632.0
12162,165,478,46661632.0
12163,169,484,46661632.0
12164,164,493,46661632.0
12165,161,503,46661632.0
12166,159,523,46661632.0
12167,162,536,46661632.0
12168,158,542,46661632.0
12169,147,559,46661632.0
12170,151,570,46661632.0
12171,156,576,46661632.0
12172,154,592,46661632.0
12173,161,584,46661632.0
12174,169,593,46661632.0
12175,173,606,46661632.0
12176,176,591,46661632.0
12177,177,589,46661632.0
12178,187,596,46661632.0
12179,194,589,46661632.0
12180,203,602,46661632.0
12181,192,611,46661632.0
12182,192,611,46661632.0
12183,197,622,46661632.0
12184,197,629,46661632.0
12185,195,631,46661632.0
12186,198,627,46661632.0
12187,201,626,46661632.0
12188,196,629,46661632.0
12189,198,633,46661632.0
12190,205,638,46661632.0
12191,203,656,46661632.0
12192,212,663,46661632.0
12193,218,675,46661632.0
12194,225,696,46661632.0
12195,232,697,46661632.0
12196,235,702,46661632.0
12197,230,703,46661632.0
12198,229,703,46661632.0
12199,236,728,46661632.0
12200,245,732,46661632.0
12201,240,737,46661632.0
12202,251,720,46661632.0
12203,256,722,46661632.0
12204,256,729,46661632.0
12205,261,711,46661632.0
12206,261,685,46661632.0
12207,256,671,46661632.0
12208,251,674,46661632.0
12209,256,673,46661632.0
12210,257,684,46661632.0
12211,255,693,46661632.0
12212,253,708,46661632.0
12213,256,688,46661632.0
12214,258,695,46661632.0
12215,254,690,46661632.0
12216,262,683,46661632.0
12217,262,683,46661632.0
12218,267,674,46661632.0
12219,278,676,46661632.0
12220,278,655,46661632.0
12221,284,660,46661632.0
12222,282,658,46661632.0
12223,291,642,46661632.0
12224,293,652,46661632.0
12225,300,666,46661632.0
12226,309,671,46661632.0
12227,320,681,46661632.0
12228,319,697,46661632.0
12229,328,700,46661632.0
12230,329,694,46661632.0
12231,341,687,46661632.0
12232,344,692,46661632.0
12233,340,690,46661632.0
12234,347,705,46661632.0
12235,345,721,46661632.0
12236,334,701,46661632.0
12237,339,679,46661632.0
12238,350,671,46661632.0
12239,356,675,46661632.0
12240,352,686,46661632.0
12241,350,685,46661632.0
12242,347,691,46661632.0
12243,356,689,46661632.0
12244,353,698,46661632.0
12245,356,679,46661632.0
12246,350,677,46661632.0
12247,343,659,46661632.0
12248,331,668,46661632.0
12249,333,647,46661632.0
12250,331,654,46661632.0
12251,327,662,46661632.0
12252,332,643,46661632.0
12253,328,639,46661632.0
12254,327,625,46661632.0
12255,323,641,46661632.0
12256,334,651,46661632.0
12257,340,654,46661632.0
12258,342,650,46661632.0
12259,346,637,46661632.0
12260,346,643,46661632.0
12261,353,657,46661632.0
12262,351,643,46661632.0
12263,360,640,46661632.0
12264,353,641,46661632.0
12265,350,640,46661632.0
12266,344,634,46661632.0
12267,343,639,46661632.0
12268,351,660,46661632.0
12269,354,648,46661632.0
12270,357,642,46661632.0
12271,358,647,46661632.0
12272,354,633,46661632.0
12273,366,640,46661632.0
12274,377,634,46661632.0
12275,383,624,46661632.0
12276,373,611,46661632.0
12277,374,595,46661632.0
12278,363,611,46661632.0
12279,359,623,46661632.0
12280,363,624,46661632.0
12281,363,631,46661632.0
12282,367,633,46661632.0
12283,363,636,46661632.0
12284,363,640,46661632.0
12285,358,639,46661632.0
12286,361,639,46661632.0
12287,366,637,46661632.0
12288,368,624,46661632.0
12289,365,616,46661632.0
12290,363,625,46661632.0
12291,360,630,46661632.0
12292,356,610,46661632.0
12293,358,614,46661632.0
12294,369,609,46661632.0
12295,376,626,46661632.0
12296,382,639,46661632.0
12297,386,626,46661632.0
12298,390,616,46661632.0
12299,389,631,46661632.0
12300,385,638,46661632.0
12301,394,642,46661632.0
12302,391,624,46661632.0
12303,389,624,46661632.0
12304,400,638,46661632.0
12305,401,631,46661632.0
12306,400,641,46661632.0
12307,419,645,46661632.0
12308,429,644,46661632.0
12309,432,648,46661632.0
12310,434,633,46661632.0
12311,428,631,46661632.0
12312,447,636,46661632.0
12313,448,608,46661632.0
12314,452,603,46661632.0
12315,459,586,46661632.0
12316,451,562,46661632.0
12317,455,549,46661632.0
12318,457,555,46661632.0
12319,459,548,46661632.0
12320,474,554,46661632.0
12321,466,542,46661632.0
12322,468,534,46661632.0
12323,471,535,46661632.0
12324,468,533,46661632.0
12325,467,508,46661632.0
12326,479,515,46661632.0
12327,468,517,46661632.0
12328,465,495,46661632.0
12329,469,498,46661632.0
12330,478,496,46661632.0
12331,481,486,46661632.0
12332,491,482,46661632.0
12333,481,495,46661632.0
12334,488,506,46661632.0
12335,492,507,46661632.0
12336,502,517,46661632.0
12337,506,530,46661632.0
12338,503,545,46661632.0
12339,503,532,46661632.0
12340,524,529,46661632.0
12341,530,532,46661632.0
12342,542,537,46661632.0
12343,544,524,46661632.0
12344,544,509,46661632.0
12345,546,526,46661632.0
12346,547,539,46661632.0
12347,541,540,46661632.0
12348,533,530,46661632.0
12349,527,529,46661632.0
12350,524,511,46661632.0
12351,531,509,46661632.0
12352,518,508,46661632.0
12353,504,504,46661632.0
12354,503,503,46661632.0
12355,494,508,46661632.0
12356,481,534,46661632.0
12357,479,526,46661632.0
12358,480,517,46661632.0
12359,489,515,46661632.0
12360,500,517,46661632.0
12361,491,506,46661632.0
12362,494,509,46661632.0
12363,485,506,46661632.0
12364,480,494,46661632.0
12365,482,501,46661632.0
12366,476,498,46661632.0
12367,464,505,46661632.0
12368,456,509,46661632.0
12369,469,510,46661632.0
12370,461,510,46661632.0
12371,453,514,46661632.0
12372,465,513,46661632.0
12373,477,524,46661632.0
12374,476,531,46661632.0
12375,482,520,46661632.0
12376,477,538,46661632.0
12377,474,531,46661632.0
12378,485,518,46661632.0
12379,494,507,46661632.0
12380,507,511,46661632.0
12381,499,509,46661632.0
12382,504,507,46661632.0
12383,512,510,46661632.0
12384,507,523,46661632.0
12385,506,518,46661632.0
12386,516,518,46661632.0
12387,511,540,46661632.0
12388,524,547,46661632.0
12389,524,534,46661632.0
12390,534,533,46661632.0
12391,530,528,46661632.0
12392,531,527,46661632.0
12393,520,534,46661632.0
12394,534,538,46661632.0
12395,540,539,46661632.0
12396,542,537,46661632.0
12397,561,540,46661632.0
12398,571,542,46661632.0
12399,587,523,46661632.0
12400,598,519,46661632.0
12401,595,515,46661632.0
12402,598,490,46661632.0
12403,608,476,46661632.0
12404,612,472,46661632.0
12405,601,469,46661632.0
12406,602,465,46661632.0
12407,601,447,46661632.0
12408,615,449,46661632.0
12409,629,447,46661632.0
12410,631,451,46661632.0
12411,650,440,46661632.0
12412,656,437,46661632.0
12413,670,439,46661632.0
12414,667,431,46661632.0
12415,668,448,46661632.0
12416,666,451,46661632.0
12417,664,444,46661632.0
12418,672,460,46661632.0
12419,681,461,46661632.0
12420,695,460,46661632.0
12421,705,451,46661632.0
12422,689,450,46661632.0
12423,686,431,46661632.0
12424,694,428,46661632.0
12425,698,442,46661632.0
12426,701,436,46661632.0
12427,709,427,46661632.0
12428,706,427,46661632.0
12429,722,425,46661632.0
12430,719,420,46661632.0
12431,733,414,46661632.0
12432,728,402,46661632.0
12433,726,399,46661632.0
12434,729,397,46661632.0
12435,727,397,46661632.0
12436,715,390,46661632.0
12437,700,384,46661632.0
12438,709,382,46661632.0
12439,716,380,46661632.0
12440,726,376,46661632.0
12441,725,361,46661632.0
12442,720,365,46661632.0
12443,716,364,46661632.0
12444,709,367,46661632.0
12445,698,377,46661632.0
12446,706,370,46661632.0
12447,710,364,46661632.0
12448,709,361,46661632.0
12449,703,358,46661632.0
12450,694,355,46661632.0
12451,692,358,46661632.0
12452,699,364,46661632.0
12453,698,383,46661632.0
12454,703,384,46661632.0
12455,711,386,46661632.0
12456,695,382,46661632.0
12457,688,393,46661632.0
12458,690,395,46661632.0
12459,692,399,46661632.0
12460,669,384,46661632.0
12461,652,372,46661632.0
12462,646,367,46661632.0
12463,651,360,46661632.0
12464,647,364,46661632.0
12465,659,359,46661632.0
12466,661,368,46661632.0
12467,642,363,46661632.0
12468,645,356,46661632.0
12469,638,365,46661632.0
12470,631,368,46661632.0
12471,619,364,46661632.0
12472,616,371,46661632.0
12473,618,377,46661632.0
12474,613,386,46661632.0
12475,605,384,46661632.0
12476,614,391,46661632.0
12477,611,384,46661632.0
12478,625,379,46661632.0
12479,633,384,46661632.0
12480,641,385,46661632.0
12481,633,395,46661632.0
12482,644,395,46661632.0
12483,663,388,46661632.0
12484,667,375,46661632.0
12485,667,369,46661632.0
12486,678,356,46661632.0
12487,672,346,46661632.0
12488,659,344,46661632.0
12489,651,341,46661632.0
12490,631,346,46661632.0
12491,623,343,46661632.0
12492,614,348,46661632.0
12493,603,345,46661632.0
12494,602,349,46661632.0
12495,602,339,46661632.0
12496,589,336,46661632.0
12497,584,328,46661632.0
12498,578,326,46661632.0
12499,586,339,46661632.0
12500,573,350,46661632.0
12501,578,350,46661632.0
12502,568,353,46661632.0
12503,577,345,46661632.0
12504,575,339,46661632.0
12505,559,339,46661632.0
12506,556,339,46661632.0
12507,539,350,46661632.0
12508,528,354,46661632.0
12509,523,357,46661632.0
12510,513,358,46661632.0
12511,511,357,46661632.0
12512,501,370,46661632.0
12513,498,376,46661632.0
12514,496,376,46661632.0
12515,496,396,46661632.0
12516,493,406,46661632.0
12517,495,409,46661632.0
12518,493,399,46661632.0
12519,507,385,46661632.0
12520,513,370,46661632.0
12521,509,380,46661632.0
12522,485,395,46661632.0
12523,492,404,46661632.0
12524,489,411,46661632.0
12525,481,417,46661632.0
12526,485,415,46661632.0
12527,498,419,46661632.0
12528,500,417,46661632.0
12529,500,406,46661632.0
12530,486,398,46661632.0
12531,490,419,46661632.0
12532,480,431,46661632.0
12533,482,434,46661632.0
12534,476,436,46661632.0
12535,472,446,46661632.0
12536,471,445,46661632.0
12537,475,443,46661632.0
12538,474,450,46661632.0
12539,488,448,46661632.0
12540,499,459,46661632.0
12541,495,454,46661632.0
12542,503,447,46661632.0
12543,494,459,46661632.0
12544,494,450,46661632.0
12545,489,446,46661632.0
12546,478,446,46661632.0
12547,478,448,46661632.0
12548,490,445,46661632.0
12549,494,439,46661632.0
12550,485,439,46661632.0
12551,488,438,46661632.0
12552,493,447,46661632.0
12553,478,449,46661632.0
12554,474,432,46661632.0
12555,457,430,46661632.0
12556,444,438,46661632.0
12557,446,451,46661632.0
12558,437,459,46661632.0
12559,439,459,46661632.0
12560,446,454,46661632.0
12561,443,446,46661632.0
12562,432,452,46661632.0
12563,426,460,46661632.0
12564,420,459,46661632.0
12565,421,458,46661632.0
12566,406,458,46661632.0
12567,397,463,46661632.0
12568,399,490,46661632.0
12569,401,488,46661632.0
12570,407,486,46661632.0
12571,410,505,46661632.0
12572,412,532,46661632.0
12573,414,538,46661632.0
12574,423,558,46661632.0
12575,421,583,46661632.0
12576,431,575,46661632.0
12577,422,569,46661632.0
12578,424,564,46661632.0
12579,418,561,46661632.0
12580,430,560,46661632.0
12581,434,553,46661632.0
12582,435,570,46661632.0
12583,431,571,46661632.0
12584,434,585,46661632.0
12585,427,598,46661632.0
12586,433,592,46661632.0
12587,433,588,46661632.0
12588,440,579,46661632.0
12589,442,583,46661632.0
12590,444,588,46661632.0
12591,442,585,46661632.0
12592,447,582,46661632.0
12593,460,571,46661632.0
12594,467,561,46661632.0
12595,479,558,46661632.0
12596,488,558,46661632.0
12597,494,536,46661632.0
12598,500,538,46661632.0
12599,490,537,46661632.0
12600,506,532,46661632.0
12601,518,512,46661632.0
12602,536,499,46661632.0
12603,529,499,46661632.0
12604,536,472,46661632.0
12605,544,464,46661632.0
12606,568,469,46661632.0
12607,567,490,46661632.0
12608,560,491,46661632.0
12609,550,473,46661632.0
12610,561,474,46661632.0
12611,573,461,46661632.0
12612,568,476,46661632.0
12613,580,482,46661632.0
12614,593,490,46661632.0
12615,601,479,46661632.0
12616,611,474,46661632.0
12617,617,465,46661632.0
12618,612,465,46661632.0
12619,621,459,46661632.0
12620,628,451,46661632.0
12621,626,455,46661632.0
12622,637,450,46661632.0
12623,638,450,46661632.0
12624,637,451,46661632.0
12625,644,445,46661632.0
12626,640,436,46661632.0
12627,640,415,46661632.0
12628,637,405,46661632.0
12629,627,403,46661632.0
12630,624,401,46661632.0
12631,631,388,46661632.0
12632,632,368,46661632.0
12633,642,364,46661632.0
12634,649,365,46661632.0
12635,648,364,46661632.0
12636,638,361,46661632.0
12637,648,365,46661632.0
12638,652,369,46661632.0
12639,667,370,46661632.0
12640,662,373,46661632.0
12641,654,365,46661632.0
12642,643,350,46661632.0
12643,646,358,46661632.0
12644,640,356,46661632.0
12645,634,352,46661632.0
12646,627,365,46661632.0
12647,622,355,46661632.0
12648,626,363,46661632.0
12649,610,376,46661632.0
12650,616,380,46661632.0
12651,627,369,46661632.0
12652,618,369,46661632.0
12653,611,374,46661632.0
12654,614,363,46661632.0
12655,608,358,46661632.0
12656,612,355,46661632.0
12657,620,357,46661632.0
12658,612,356,46661632.0
12659,620,350,46661632.0
12660,616,350,46661632.0
12661,605,356,46661632.0
12662,594,379,46661632.0
12663,588,366,46661632.0
12664,585,367,46661632.0
12665,599,366,46661632.0
12666,604,367,46661632.0
12667,598,360,46661632.0
12668,603,354,46661632.0
12669,606,350,46661632.0
12670,618,350,46661632.0
12671,626,368,46661632.0
12672,640,356,46661632.0
12673,634,360,46661632.0
12674,623,364,46661632.0
12675,616,367,46661632.0
12676,617,365,46661632.0
12677,625,375,46661632.0
12678,625,372,46661632.0
12679,623,369,46661632.0
12680,610,365,46661632.0
12681,594,349,46661632.0
12682,601,345,46661632.0
12683,595,355,46661632.0
12684,600,359,46661632.0
12685,597,354,46661632.0
12686,594,362,46661632.0
12687,591,364,46661632.0
12688,579,355,46661632.0
12689,567,351,46661632.0
12690,555,345,46661632.0
12691,542,349,46661632.0
12692,537,352,46661632.0
12693,542,357,46661632.0
12694,531,362,46661632.0
12695,517,364,46661632.0
12696,511,362,46661632.0
12697,517,359,46661632.0
12698,516,371,46661632.0
12699,526,377,46661632.0
12700,524,380,46661632.0
12701,519,385,46661632.0
12702,510,386,46661632.0
12703,513,395,46661632.0
12704,513,397,46661632.0
12705,507,392,46661632.0
12706,505,398,46661632.0
12707,506,418,46661632.0
12708,494,413,46661632.0
12709,500,407,46661632.0
12710,503,406,46661632.0
12711,506,408,46661632.0
12712,505,415,46661632.0
12713,505,430,46661632.0
12714,504,416,46661632.0
12715,502,407,46661632.0
12716,504,415,46661632.0
12717,498,412,46661632.0
12718,493,410,46661632.0
12719,483,397,46661632.0
12720,483,403,46661632.0
12721,475,416,46661632.0
12722,464,411,46661632.0
12723,452,417,46661632.0
12724,451,421,46661632.0
12725,451,437,46661632.0
12726,454,452,46661632.0
12727,453,460,46661632.0
12728,452,461,46661632.0
12729,452,457,46661632.0
12730,446,464,46661632.0
12731,444,464,46661632.0
12732,455,466,46661632.0
12733,451,469,46661632.0
12734,457,481,46661632.0
12735,467,464,46661632.0
12736,470,469,46661632.0
12737,463,484,46661632.0
12738,464,488,46661632.0
12739,462,486,46661632.0
12740,453,473,46661632.0
12741,441,489,46661632.0
12742,450,473,46661632.0
12743,457,471,46661632.0
12744,454,487,46661632.0
12745,446,489,46661632.0
12746,448,493,46661632.0
12747,445,495,46661632.0
12748,451,493,46661632.0
12749,454,494,46661632.0
12750,468,490,46661632.0
12751,473,491,46661632.0
12752,474,491,46661632.0
12753,486,491,46661632.0
12754,485,481,46661632.0
12755,491,480,46661632.0
12756,504,469,46661632.0
12757,503,489,46661632.0
12758,493,492,46661632.0
12759,496,489,46661632.0
12760,487,489,46661632.0
12761,496,496,46661632.0
12762,495,490,46661632.0
12763,475,474,46661632.0
12764,467,477,46661632.0
12765,483,488,46661632.0
12766,478,479,46661632.0
12767,465,479,46661632.0
12768,472,464,46661632.0
12769,480,465,46661632.0
12770,484,478,46661632.0
12771,484,486,46661632.0
12772,484,492,46661632.0
12773,481,483,46661632.0
12774,488,479,46661632.0
12775,491,479,46661632.0
12776,497,475,46661632.0
12777,489,452,46661632.0
12778,497,442,46661632.0
12779,510,463,46661632.0
12780,518,470,46661632.0
12781,502,466,46661632.0
12782,500,473,46661632.0
12783,502,475,46661632.0
12784,494,472,46661632.0
12785,491,469,46661632.0
12786,493,467,46661632.0
12787,488,470,46661632.0
12788,485,474,46661632.0
12789,493,474,46661632.0
12790,501,481,46661632.0
12791,507,491,46661632.0
12792,502,490,46661632.0
12793,484,503,46661632.0
12794,483,498,46661632.0
12795,488,506,46661632.0
12796,507,512,46661632.0
12797,522,507,46661632.0
12798,525,515,46661632.0
12799,519,520,46661632.0
12800,523,520,46661632.0
12801,517,517,46661632.0
12802,525,531,46661632.0
12803,521,525,46661632.0
12804,522,509,46661632.0
12805,521,513,46661632.0
12806,522,520,46661632.0
12807,523,529,46661632.0
12808,511,531,46661632.0
12809,512,518,46661632.0
12810,509,506,46661632.0
12811,511,515,46661632.0
12812,518,496,46661632.0
12813,527,495,46661632.0
12814,526,491,46661632.0
12815,524,474,46661632.0
12816,518,465,46661632.0
12817,533,453,46661632.0
12818,530,469,46661632.0
12819,540,473,46661632.0
12820,543,461,46661632.0
12821,538,453,46661632.0
12822,534,453,46661632.0
12823,526,456,46661632.0
12824,532,456,46661632.0
12825,527,447,46661632.0
12826,526,437,46661632.0
12827,536,431,46661632.0
12828,547,429,46661632.0
12829,559,417,46661632.0
12830,561,410,46661632.0
12831,564,414,46661632.0
12832,560,411,46661632.0
12833,564,403,46661632.0
12834,579,408,46661632.0
12835,576,405,46661632.0
12836,585,417,46661632.0
12837,597,398,46661632.0
12838,609,392,46661632.0
12839,613,390,46661632.0
12840,626,384,46661632.0
12841,641,383,46661632.0
12842,642,358,46661632.0
12843,653,361,46661632.0
12844,642,361,46661632.0
12845,653,352,46661632.0
12846,659,349,46661632.0
12847,658,359,46661632.0
12848,668,367,46661632.0
12849,662,357,46661632.0
12850,663,350,46661632.0
12851,668,357,46661632.0
12852,654,350,46661632.0
12853,649,342,46661632.0
12854,656,340,46661632.0
12855,662,345,46661632.0
12856,678,355,46661632.0
12857,677,358,46661632.0
12858,670,358,46661632.0
12859,676,360,46661632.0
12860,653,346,46661632.0
12861,641,352,46661632.0
12862,654,344,46661632.0
12863,663,338,46661632.0
12864,661,326,46661632.0
12865,654,317,46661632.0
12866,637,317,46661632.0
12867,635,316,46661632.0
12868,637,305,46661632.0
12869,633,294,46661632.0
12870,633,283,46661632.0
12871,613,283,46661632.0
12872,616,292,46661632.0
12873,588,292,46661632.0
12874,587,286,46661632.0
12875,577,273,46661632.0
12876,573,270,46661632.0
12877,563,285,46661632.0
12878,548,278,46661632.0
12879,548,278,46661632.0
12880,550,280,46661632.0
12881,557,288,46661632.0
12882,553,296,46661632.0
12883,544,302,46661632.0
12884,530,295,46661632.0
12885,527,297,46661632.0
12886,527,290,46661632.0
12887,520,297,46661632.0
12888,522,304,46661632.0
12889,499,306,46661632.0
12890,485,302,46661632.0
12891,481,302,46661632.0
12892,476,310,46661632.0
12893,487,310,46661632.0
12894,489,318,46661632.0
12895,483,315,46661632.0
12896,491,313,46661632.0
12897,493,313,46661632.0
12898,503,312,46661632.0
12899,510,307,46661632.0
12900,511,307,46661632.0
12901,511,301,46661632.0
12902,496,304,46661632.0
12903,509,316,46661632.0
12904,496,326,46661632.0
12905,478,330,46661632.0
12906,483,335,46661632.0
12907,479,343,46661632.0
12908,485,353,46661632.0
12909,480,353,46661632.0
12910,470,348,46661632.0
12911,471,352,46661632.0
12912,456,366,46661632.0
12913,471,382,46661632.0
12914,475,373,46661632.0
12915,475,382,46661632.0
12916,472,394,46661632.0
12917,464,399,46661632.0
12918,463,385,46661632.0
12919,457,384,46661632.0
12920,452,383,46661632.0
12921,460,400,46661632.0
12922,445,394,46661632.0
12923,440,397,46661632.0
12924,425,407,46661632.0
12925,432,419,46661632.0
12926,438,423,46661632.0
12927,438,439,46661632.0
12928,442,455,46661632.0
12929,440,464,46661632.0
12930,434,467,46661632.0
12931,432,460,46661632.0
12932,432,461,46661632.0
12933,421,456,46661632.0
12934,417,456,46661632.0
12935,426,452,46661632.0
12936,421,450,46661632.0
12937,423,446,46661632.0
12938,428,438,46661632.0
12939,418,436,46661632.0
12940,408,426,46661632.0
12941,391,433,46661632.0
12942,389,423,46661632.0
12943,380,424,46661632.0
12944,378,426,46661632.0
12945,369,431,46661632.0
12946,368,428,46661632.0
12947,371,434,46661632.0
12948,384,429,46661632.0
12949,374,431,46661632.0
12950,378,431,46661632.0
12951,381,450,46661632.0
12952,392,441,46661632.0
12953,396,433,46661632.0
12954,399,431,46661632.0
12955,395,442,46661632.0
12956,382,444,46661632.0
12957,372,453,46661632.0
12958,386,445,46661632.0
12959,394,454,46661632.0
12960,407,472,46661632.0
12961,413,475,46661632.0
12962,420,480,46661632.0
12963,430,492,46661632.0
12964,428,503,46661632.0
12965,418,523,46661632.0
12966,408,533,46661632.0
12967,417,550,46661632.0
12968,418,555,46661632.0
12969,419,568,46661632.0
12970,423,572,46661632.0
12971,418,580,46661632.0
12972,422,583,46661632.0
12973,426,581,46661632.0
12974,421,590,46661632.0
12975,425,584,46661632.0
12976,426,576,46661632.0
12977,419,591,46661632.0
12978,426,597,46661632.0
12979,417,596,46661632.0
12980,420,615,46661632.0
12981,428,611,46661632.0
12982,437,611,46661632.0
12983,444,611,46661632.0
12984,452,600,46661632.0
12985,456,585,46661632.0
12986,455,566,46661632.0
12987,463,582,46661632.0
12988,456,584,46661632.0
12989,450,563,46661632.0
12990,449,543,46661632.0
12991,437,543,46661632.0
12992,430,553,46661632.0
12993,427,545,46661632.0
12994,430,555,46661632.0
12995,434,555,46661632.0
12996,428,534,46661632.0
12997,429,534,46661632.0
12998,425,537,46661632.0
12999,431,541,46661632.0
13000,524,2144,81526784.0
13001,555,2062,81526784.0
13002,588,2032,81526784.0
13003,610,1994,81526784.0
13004,625,1932,81526784.0
13005,656,1875,81526784.0
13006,690,1741,81526784.0
13007,723,1610,81526784.0
13008,753,1460,81526784.0
13009,781,1345,81526784.0
13010,821,1224,81526784.0
13011,858,1141,81526784.0
13012,892,1020,81526784.0
13013,916,919,81526784.0
13014,962,793,81526784.0
13015,1000,691,81526784.0
13016,1041,597,81526784.0
13017,1079,528,81526784.0
13018,1115,466,81526784.0
13019,1154,414,81526784.0
13020,1205,373,81526784.0
13021,1223,302,81526784.0
13022,1256,267,81526784.0
13023,1296,240,81526784.0
13024,1338,208,81526784.0
13025,1381,183,81526784.0
13026,1409,170,81526784.0
13027,1430,155,81526784.0
13028,1480,136,81526784.0
13029,1503,126,81526784.0
13030,1532,111,81526784.0
13031,1541,99,81526784.0
13032,1531,86,81526784.0
13033,1538,76,81526784.0
13034,1534,65,81526784.0
13035,1538,64,81526784.0
13036,1540,65,81526784.0
13037,1532,63,81526784.0
13038,1515,59,81526784.0
13039,1500,58,81526784.0
13040,1500,60,81526784.0
13041,1476,56,81526784.0
13042,1463,54,81526784.0
13043,1465,50,81526784.0
13044,1455,51,81526784.0
13045,1413,53,81526784.0
13046,1412,53,81526784.0
13047,1403,51,81526784.0
13048,1383,53,81526784.0
13049,1373,52,81526784.0
13050,1329,51,81526784.0
13051,1294,49,81526784.0
13052,1255,45,81526784.0
13053,1219,44,81526784.0
13054,1176,40,81526784.0
13055,1141,36,81526784.0
13056,1125,41,81526784.0
13057,1068,41,81526784.0
13058,997,43,81526784.0
13059,933,42,81526784.0
13060,873,41,81526784.0
13061,837,43,81526784.0
13062,811,38,81526784.0
13063,789,43,81526784.0
13064,764,40,81526784.0
13065,729,39,81526784.0
13066,695,42,81526784.0
13067,668,44,81526784.0
13068,641,44,81526784.0
